sgRNA	Gene	D9_rep1_SSEA5_hi	D9_rep1_SSEA5_low	D9_rep2_SSEA5_hi	D9_rep2_SSEA5_low	D9_rep3_SSEA5_hi	D9_rep3_SSEA5_low
EpiKDlib_KDM5D_952	KDM5D	341.836537055392	441.1968318314215	306.2996588627963	343.50137459872263	391.1685542377883	534.2477437085857
EpiKDlib_CUL3_436	CUL3	417.8002119565902	168.55981523815848	433.7865439029872	211.5897642502441	382.6184219047219	150.18024131900336
EpiKDlib_HDAC5_729	HDAC5	311.9936647727784	470.60995395351625	326.99558175893117	432.0326567117955	248.6663486866815	329.9041366679746
EpiKDlib_ARNTL_104	ARNTL	311.9936647727784	314.4941519208594	264.9078130705265	227.5253950305972	377.63084471043317	352.0618771904505
EpiKDlib_MTF2_1118	MTF2	183.12671627967427	127.83395383833495	225.17164110994756	154.92974369787748	259.3540141030145	169.8760106723153
EpiKDlib_ZNF711_2208	ZNF711	335.73231317940287	348.4323697540457	375.01012287796414	375.37263615942885	344.1428264059231	288.0506267921868
EpiKDlib_ASXL2_124	ASXL2	69.18120392787695	192.31656772138885	38.90833504473358	216.01632835589774	56.28837119268721	236.349232239743
EpiKDlib_RING1_1558	RING1	239.4212253582408	319.0192476319509	217.72110886733898	285.07072840409455	324.19251762876814	300.3604826380067
EpiKDlib_UBR7_2055	UBR7	219.073812438277	394.8146007927336	204.47571821381268	214.24570271363626	185.25286721643891	238.811203408907
EpiKDlib_CTCF_421	CTCF	341.836537055392	283.9497558709918	293.8821051251154	373.6020105171674	356.25551387776716	312.6703384838267
EpiKDlib_UBE2H_2039	UBE2H	687.0643095974447	261.3242773155343	494.2186387597011	292.15323097314035	474.53234448518583	192.0337511947912
EpiKDlib_PRDM7_1435	PRDM7	353.36673771003814	312.23160406531366	361.7647322244378	263.82322069695704	411.8313740426988	297.89851146884274
EpiKDlib_ING1_824	ING1	70.5376981225412	90.50191422183005	91.0620607429935	97.38441032438013	101.17656594128587	118.1746161198715
EpiKDlib_MECP2_1056	MECP2	166.84878594370323	133.49032347719933	157.28901401062512	151.38849241335456	185.25286721643891	162.4900971648233
EpiKDlib_KDM4B_930	KDM4B	256.377402791544	164.03471952706695	348.5193415709115	242.57571298981958	317.06740735121275	192.0337511947912
EpiKDlib_YY1_2156	YY1	297.0722286314716	211.54822449352773	231.79433643671072	239.03446170529668	230.85357299279312	285.5886556230228
EpiKDlib_HP1BP3_798	HP1BP3	181.0919749876779	298.65631693203915	206.13139204550347	236.37852324190447	161.02749227275075	273.27879977720283
EpiKDlib_UBE2H_2037	UBE2H	115.30200654646158	28.28184819432189	175.50142615922383	58.430646194628075	161.02749227275075	27.081682860803888
EpiKDlib_CHD2_358	CHD2	372.3576564353377	130.0965016938807	352.65852615013847	279.7588514773102	379.05586676594424	155.10418365733133
EpiKDlib_SETD3_1663	SETD3	423.2261887352472	313.36287799308656	427.16384857622404	550.6645747433131	363.3806241553225	379.1435600512544
EpiKDlib_CLOCK_403	CLOCK	335.73231317940287	308.83778228199503	230.13866260501993	289.4972925097482	299.9671426850799	216.6534628864311
EpiKDlib_USP46_2102	USP46	124.79746590911137	139.1466931160637	104.30745139651982	118.6319180315176	90.48890052495285	103.40278910488756
EpiKDlib_MAP3K7_1010	MAP3K7	405.59176420461193	386.89568329832343	369.2152644670464	352.3545028100299	314.92987426794616	324.9801943296466
EpiKDlib_EP300_569	EP300	404.9135171072798	400.47097043159795	302.98831119941474	344.38668741985333	287.1419441854803	332.3661078371386
EpiKDlib_NO-TARGET_1197	NO-TARGET	484.26842749513867	469.47868002574336	344.3801569916845	384.2257643707361	480.23243270723015	320.0562519913187
EpiKDlib_SAP30_1624	SAP30	29.842872282613587	9.050191422183005	19.86808598028949	7.082502569045827	11.40017644408855	7.385913507491969
EpiKDlib_SETD7_1672	SETD7	326.9151009140852	243.22389447116825	288.0872467141976	372.71669769603665	408.9813299316767	386.52947355874636
EpiKDlib_CSNK2A1_414	CSNK2A1	330.98458349807794	736.459326980142	251.66242241700022	554.205826027836	307.8047639903908	741.0533219183609
EpiKDlib_PHF20L1_1365	PHF20L1	269.2640976408544	394.8146007927336	216.8932719514936	377.1432618016903	240.8287273813706	381.6055312204184
EpiKDlib_CTBP2_420	CTBP2	164.13579755437473	57.69497031641666	173.01791541168765	83.21940518628847	149.6273158286622	71.3971639057557
EpiKDlib_HDAC3_724	HDAC3	56.97275617589867	66.74516173859966	21.52375981198028	29.215323097314037	39.188106526554385	78.78307741324767
EpiKDlib_MAZ_1020	MAZ	196.6916582263168	245.486442326714	189.57465372859556	231.06664631512012	175.990223855617	251.12105925472693
EpiKDlib_HDGFRP2_747	HDGFRP2	330.3063364007458	385.7644093705506	298.02128970434234	490.4633029064235	324.19251762876814	420.9970699270422
EpiKDlib_SHPRH_1709	SHPRH	205.50887049163447	296.3937690764934	224.34380419410215	370.9460720537752	214.46581935441583	206.80557820977512
EpiKDlib_SPOP_1809	SPOP	506.65058170709887	27.150574266549015	543.8888537104248	42.49501541427496	537.9458259554284	44.31548104495181
EpiKDlib_SIRT6_1726	SIRT6	293.00274604747887	203.6293069991176	283.94806213497066	163.78287190918476	301.392164740591	177.26192417980724
EpiKDlib_UBE2N_2040	UBE2N	305.88944089678927	192.31656772138885	259.11295465960876	220.44289246155137	355.54300285001165	155.10418365733133
EpiKDlib_MDC1_1052	MDC1	100.38057040515478	76.92662708855553	91.88989765883889	103.58160007229522	99.03903285801927	105.86476027405155
EpiKDlib_MORF4L2_1081	MORF4L2	471.3817326458282	420.8339011315097	456.9659775466583	537.3848824263522	451.73199159700874	403.7632717428943
EpiKDlib_MST1_1104	MST1	242.81246084490144	247.74899018225975	140.7322756937172	201.85132321780608	235.84115018708187	137.87038547318343
EpiKDlib_BRD4_230	BRD4	39.33833164526337	24.888026411003263	50.49805186656912	64.62783594254317	67.68854763677577	59.08730805993575
EpiKDlib_INO80_839	INO80	44.764308423920376	138.01541918829082	58.776421025023076	140.76473855978583	50.588282970642936	172.33798184147926
EpiKDlib_APOBEC2_64	APOBEC2	363.54044417002007	335.98835654854406	329.4790925064674	438.2298464597106	441.04432618067574	366.83370420543446
EpiKDlib_KDM5B_947	KDM5B	303.17645250746074	354.08873939291004	289.7429205458884	216.90164117702847	294.26705446303566	273.27879977720283
EpiKDlib_TAF9_1922	TAF9	136.32766656375753	83.71427065519279	68.71046401516782	79.67815390176555	95.4764777192416	83.70701975157564
EpiKDlib_SAFB_1614	SAFB	147.85786721840367	57.69497031641666	157.28901401062512	99.15503596664158	121.83938574619637	78.78307741324767
EpiKDlib_KAT7_904	KAT7	246.2036963315621	84.84554458296567	246.69540092192784	142.53536420204728	262.20405821403665	100.94081793572357
EpiKDlib_MUM1_1121	MUM1	202.11763500497383	102.94592742733168	206.95922896134886	135.45286163300145	242.25374943688166	130.48447196569145
EpiKDlib_BRD4_228	BRD4	131.57993688243263	550.9304028253904	110.93014672328299	374.4873233382981	159.6024702172397	553.9435130618976
EpiKDlib_FAM175A_631	FAM175A	249.59493181822273	238.69879876007676	242.55621634270085	223.9841437460743	319.2049404344794	260.9689439313829
EpiKDlib_FOXP3_657	FOXP3	489.69440427379567	502.28562393115675	400.6730672691714	639.195856856386	351.2679366834784	352.0618771904505
EpiKDlib_UBN1_2047	UBN1	432.721648097897	315.6254258486323	412.26278409100695	319.597928428193	432.4941938476093	322.51822316048265
EpiKDlib_KAT7_903	KAT7	175.66599820902087	105.20847528287743	206.95922896134886	114.20535392586396	217.31586346543796	113.25067378154353
EpiKDlib_NCOA6_1165	NCOA6	61.042238759891426	160.64089774374833	100.16826681729285	162.01224626692328	78.37621305310877	224.03937639392305
EpiKDlib_ZBTB16_2159	ZBTB16	235.35174277424807	403.8647922149166	225.17164110994756	255.8554053067805	260.77903615852557	312.6703384838267
EpiKDlib_DPF3_510	DPF3	330.3063364007458	441.1968318314215	333.61827708569433	269.13509762374144	341.2927822949009	391.45341589707436
EpiKDlib_TET3_1947	TET3	240.09947245557294	290.73739943762905	197.85302288704952	306.318236111232	259.3540141030145	295.43654029967877
EpiKDlib_EID2_544	EID2	337.7670544713992	329.2007129819068	300.50480045187857	288.61197968861745	297.82960960181333	297.89851146884274
EpiKDlib_APOBEC1_62	APOBEC1	150.5708556077322	194.5791155769346	152.32199251555275	175.29193858388422	188.81542235521658	196.95769353311917
EpiKDlib_BRPF3_253	BRPF3	131.57993688243263	156.11580203265683	182.9519584018324	197.42475911215243	212.32828627114924	160.02812599565934
EpiKDlib_TDRD7_1936	TDRD7	329.6280893034137	528.3049242699329	355.96987381352005	423.1795285004882	272.1792126026141	324.9801943296466
EpiKDlib_ING4_831	ING4	373.71415063000194	266.98064695439865	290.5707574617338	284.1854155829638	306.37974193487975	243.73514574723498
EpiKDlib_SIN3B_1717	SIN3B	126.83220720110774	2.262547855545751	94.37340840637508	21.24750770713748	72.6761248310645	4.923942338327979
EpiKDlib_NO-TARGET_1234	NO-TARGET	199.40464661564533	386.89568329832343	134.10958036695405	268.2497848026107	171.71515768908378	221.57740522475908
EpiKDlib_PCGF2_1311	PCGF2	184.48321047433853	226.2547855545751	168.05089391661528	289.4972925097482	153.9023819951954	211.7295205481031
EpiKDlib_ATXN7L3_157	ATXN7L3	193.9786698369883	24.888026411003263	173.84575232753303	32.75657438183695	232.2785950483042	41.85350987578782
EpiKDlib_ZBTB16_2157	ZBTB16	666.0386495801487	641.4323170472205	613.427154641438	565.7148927025354	549.3460023995169	487.47029149446996
EpiKDlib_ZNF532_2197	ZNF532	390.67032806330513	208.15440271020913	430.4751962396056	178.83318986840715	397.58115348758815	162.4900971648233
EpiKDlib_RBBP5_1539	RBBP5	520.2155236537413	414.04625756487246	522.3650938984446	347.9279387043763	415.3939291814765	226.50134756308705
EpiKDlib_SS18L2_1824	SS18L2	482.9119333004744	343.9072740429542	368.387427551201	327.5657438183695	347.70538154470074	270.81682860803886
EpiKDlib_PHF21A_1367	PHF21A	222.46504792493764	142.54051489938232	326.99558175893117	241.69040016868885	253.6539258809702	78.78307741324767
EpiKDlib_TYW5_2021	TYW5	378.46188031132687	458.16594074801463	254.9737700803818	316.05667714367	215.8908414099269	324.9801943296466
EpiKDlib_PARP1_1290	PARP1	27.12988389328508	41.857135327596396	52.98156261410531	40.72438977201351	64.83850352575362	49.23942338327979
EpiKDlib_HSPA1A_806	HSPA1A	200.76114081030957	227.386059482348	201.99220746627648	205.39257450232898	176.7027348833725	238.811203408907
EpiKDlib_SF3B1_1696	SF3B1	23.738648406624442	21.49420462768464	28.146455138743445	23.018133349398937	14.250220555110687	0.0
EpiKDlib_PRKAB2_1455	PRKAB2	381.85311579798747	295.2624951487205	309.6110065261779	192.9981950064988	327.7550727675458	248.65908808556296
EpiKDlib_PADI1_1266	PADI1	320.81087703809607	313.36287799308656	312.9223541895595	348.813251525507	410.40635198718775	226.50134756308705
EpiKDlib_KMT2A_970	KMT2A	698.5945102520908	635.775947408356	604.3209485671387	391.30826693978196	726.0487372828894	359.4477906979425
EpiKDlib_PRDM11_1409	PRDM11	248.9166847208906	574.6871553086208	211.92625045642123	373.6020105171674	267.9041464360809	489.93226266363394
EpiKDlib_GADD45B_666	GADD45B	278.7595570035042	477.3975975201535	284.775899050816	413.44108746805017	286.4294331577248	332.3661078371386
EpiKDlib_NPM2_1247	NPM2	219.75205953560913	251.14281196557837	250.8345855011548	250.54352837999613	285.00441110221374	231.42528990141503
EpiKDlib_HSPA1A_805	HSPA1A	186.5179517663349	179.87255451588723	218.5489457831844	285.07072840409455	274.31674568588073	209.26754937893912
EpiKDlib_PRMT8_1492	PRMT8	48.15554391058102	76.92662708855553	75.33315934193098	100.92566160890304	64.12599249799808	91.09293325906762
EpiKDlib_ERCC6_584	ERCC6	248.9166847208906	181.0038284436601	201.99220746627648	169.0947488359691	269.329168491592	169.8760106723153
EpiKDlib_UIMC1_2068	UIMC1	178.3789865983494	436.67173612032997	186.26330606521398	391.30826693978196	200.21559879930516	324.9801943296466
EpiKDlib_EPC1_575	EPC1	197.36990532364894	165.16599345483985	156.46117709477974	192.11288218536805	210.19075318788262	246.19711691639895
EpiKDlib_NO-TARGET_1202	NO-TARGET	472.7382268404925	760.2160794633724	529.815626141053	497.54580547546936	563.5962229546276	645.0364463209653
EpiKDlib_SIRT6_1725	SIRT6	231.96050728758743	373.320396165049	226.82731494163835	335.5335592085461	220.87841860421565	253.58303042389093
EpiKDlib_KEAP1_967	KEAP1	20.34741291996381	54.30114853309803	20.695922896134885	39.83907695088278	17.81277569388836	76.32110624408368
EpiKDlib_USP21_2085	USP21	206.86536468629873	285.08102979876463	177.15709999091462	525.8758157516527	172.4276687168393	388.99144472791033
EpiKDlib_CHD3_361	CHD3	387.9573396739766	398.2084225760522	301.3326373677239	374.4873233382981	353.405469766745	238.811203408907
EpiKDlib_ATF7IP_140	ATF7IP	127.51045429843987	836.0114326241551	86.92287616376652	845.4737441798457	136.80211732906258	805.0645723166245
EpiKDlib_KDM5D_953	KDM5D	364.89693836468433	311.10033013754077	281.4645513874344	321.3685540704544	346.99287051694523	268.3548574388749
EpiKDlib_CTBP2_419	CTBP2	382.5313628953196	350.6949176095914	354.31419998182923	240.80508734755813	366.94317929410016	332.3661078371386
EpiKDlib_BRD7_233	BRD7	127.51045429843987	81.45172279964704	130.79823270357247	108.00816417794887	143.2147165788624	96.0168755973956
EpiKDlib_PRDM11_1410	PRDM11	217.03907114628063	179.87255451588723	149.83848176801658	239.03446170529668	239.40370532585953	216.6534628864311
EpiKDlib_MSL1_1096	MSL1	65.11172134388418	31.675669977640517	97.68475606975666	72.59565133271973	95.4764777192416	51.70139455244378
EpiKDlib_INO80D_847	INO80D	303.17645250746074	421.9651750592826	378.3214705413457	355.0104412734221	316.35489632345724	376.6815888820904
EpiKDlib_SMARCC2_1758	SMARCC2	308.60242928611774	332.59453476522543	335.27395091738515	368.290133590383	346.99287051694523	450.5407239570101
EpiKDlib_MYO1C_1127	MYO1C	240.09947245557294	208.15440271020913	210.27057662473044	268.2497848026107	231.56608402054866	182.18586651813524
EpiKDlib_RAD54B_1511	RAD54B	142.43189043974667	78.05790101632842	144.0436233570988	106.2375385356874	170.2901356335727	132.94644313485543
EpiKDlib_NPM1_1245	NPM1	13.56494194664254	12.444013205501632	22.351596727825676	70.82502569045828	27.075419054710306	36.929567537459846
EpiKDlib_SUPT7L_1844	SUPT7L	144.46663173174304	469.47868002574336	134.10958036695405	289.4972925097482	192.37797749399428	401.3013005737303
EpiKDlib_EYA2_616	EYA2	366.25343255934854	245.486442326714	359.28122147690164	284.1854155829638	431.7816828198538	273.27879977720283
EpiKDlib_KDM5A_942	KDM5A	430.0086597085685	886.9187593739344	356.7977107293654	648.0489850676931	374.78080059941107	1107.8870261237953
EpiKDlib_PRKAB1_1451	PRKAB1	572.4405501483152	442.3281057591944	589.4198840819215	557.7470773123589	605.6343735922042	502.24211850945386
EpiKDlib_USP11_2070	USP11	288.25501636615394	374.4516700928218	232.6221733525561	304.54761046897056	307.8047639903908	467.774522141158
EpiKDlib_CHD4_366	CHD4	6.78247097332127	13.575287133274507	4.139184579226977	18.591569243745298	9.262643360821945	2.4619711691639896
EpiKDlib_NO-TARGET_1200	NO-TARGET	371.00116224067347	494.36670643674665	318.71721260047724	358.551692557945	309.9422970736574	388.99144472791033
EpiKDlib_CHD8_378	CHD8	412.3742351779332	216.07332020461925	416.4019686702339	357.6663797368143	344.8553374336786	228.96331873225103
EpiKDlib_MASTL_1016	MASTL	49.51203810524527	36.20076568873202	72.8496485943948	29.215323097314037	39.900617554309925	22.157740522475905
EpiKDlib_YWHAE_2150	YWHAE	271.2988389328508	1200.281637367021	289.7429205458884	1150.0213546488162	183.82784516092786	1029.1039487105477
EpiKDlib_CECR2_342	CECR2	161.4228091650462	124.44013205501632	237.58919484762848	159.3563078035311	262.91656924179216	120.63658728903549
EpiKDlib_HELLS_750	HELLS	219.75205953560913	233.04242912121236	201.99220746627648	166.43881037257694	228.003528881771	211.7295205481031
EpiKDlib_TDRKH_1939	TDRKH	268.58585054352227	244.35516839894115	323.6842340955496	294.80916943653256	280.016833907925	233.887261070579
EpiKDlib_BCORL1_201	BCORL1	275.36832151684354	222.8609637712565	247.52323783777322	247.00227709547323	212.32828627114924	187.10980885646322
EpiKDlib_NCOR1_1168	NCOR1	139.71890205041817	67.87643566637254	127.4868850401909	111.54941546247179	138.22713938457366	44.31548104495181
EpiKDlib_JMJD1C_871	JMJD1C	206.86536468629873	752.2971619689623	197.85302288704952	798.552164659917	208.05322010461603	987.2504388347598
EpiKDlib_ASF1B_111	ASF1B	160.7445620677141	226.2547855545751	172.19007849584224	252.31415402225758	182.4028231054168	290.51259796135076
EpiKDlib_SPEN_1805	SPEN	406.27001130194407	84.84554458296567	326.1677448430858	84.1047180074192	367.65569032185573	76.32110624408368
EpiKDlib_JADE2_855	JADE2	326.23685381675307	332.59453476522543	211.92625045642123	342.6160617775919	301.392164740591	283.1266844538588
EpiKDlib_ATM_143	ATM	212.29134146495574	271.5057426654902	232.6221733525561	281.52947711957165	254.36643690872575	280.6647132846948
EpiKDlib_MTA2_1111	MTA2	301.8199583127965	130.0965016938807	237.58919484762848	136.33817445413217	228.003528881771	56.62533689077176
EpiKDlib_HMGN1_785	HMGN1	193.30042273965617	296.3937690764934	229.31082568917452	355.0104412734221	207.3407090768605	307.7463961454987
EpiKDlib_AURKC_167	AURKC	269.94234473818653	367.66402652618456	258.28511774376335	329.336369460631	307.8047639903908	344.6759636829585
EpiKDlib_KAT14_886	KAT14	28.486378087949333	89.37064029405717	48.014541119032934	65.5131487636739	52.01330502615401	54.163365721607775
EpiKDlib_BANP_178	BANP	352.688490612706	252.27408589335127	385.7720027839543	292.15323097314035	380.4808888214553	374.21961771292644
EpiKDlib_BRWD1_255	BRWD1	643.6564953681885	518.123458919977	690.4159878150598	508.1695593290381	651.2350793685583	642.5744751518013
EpiKDlib_NO-TARGET_1213	NO-TARGET	330.3063364007458	466.08485824242473	383.28849203641806	594.9302157998495	397.58115348758815	595.7970229376855
EpiKDlib_ZCWPW1_2167	ZCWPW1	258.4121440835404	203.6293069991176	291.3985943775792	196.5394462910217	327.04256173979024	246.19711691639895
EpiKDlib_SMARCC2_1759	SMARCC2	250.27317891555484	338.2509044040898	242.55621634270085	232.83727195738157	236.5536612148374	268.3548574388749
EpiKDlib_RNF8_1587	RNF8	171.59651562502813	197.97293736025324	182.9519584018324	125.71442060056343	183.82784516092786	105.86476027405155
